product_category_name_english,order_year,order_month,order_day,review_score
garden_tools,2018,2,7,3.625
garden_tools,2018,2,8,4.363636363636363
garden_tools,2018,2,9,4.714285714285714
garden_tools,2018,2,10,2.9166666666666665
garden_tools,2018,2,11,3.8
garden_tools,2018,2,12,3.5
garden_tools,2018,2,13,3.8125
garden_tools,2018,2,14,3.375
garden_tools,2018,2,15,4.235294117647059
garden_tools,2018,2,16,4.125
garden_tools,2018,2,17,3.0
garden_tools,2018,2,18,4.666666666666667
garden_tools,2018,2,19,4.0
garden_tools,2018,2,20,4.333333333333333
garden_tools,2018,2,21,3.5
garden_tools,2018,2,22,3.5
garden_tools,2018,2,23,4.142857142857143
garden_tools,2018,2,24,4.166666666666667
garden_tools,2018,2,25,4.166666666666667
garden_tools,2018,2,26,3.1666666666666665
garden_tools,2018,2,27,2.473684210526316
garden_tools,2018,2,28,2.588235294117647
garden_tools,2018,3,1,3.0
garden_tools,2018,3,2,5.0
garden_tools,2018,3,3,4.888888888888889
garden_tools,2018,3,4,3.5714285714285716
garden_tools,2018,3,5,2.7777777777777777
garden_tools,2018,3,6,3.625
garden_tools,2018,3,7,4.0
garden_tools,2018,3,8,3.3846153846153846
garden_tools,2018,3,9,3.25
garden_tools,2018,3,10,3.3333333333333335
garden_tools,2018,3,11,4.666666666666667
garden_tools,2018,3,12,2.3333333333333335
garden_tools,2018,3,13,4.25
garden_tools,2018,3,14,3.857142857142857
garden_tools,2018,3,15,5.0
garden_tools,2018,3,16,4.375
garden_tools,2018,3,17,4.666666666666667
garden_tools,2018,3,18,3.2
garden_tools,2018,3,19,2.1538461538461537
garden_tools,2018,3,20,4.666666666666667
garden_tools,2018,3,21,3.25
garden_tools,2018,3,22,4.4
garden_tools,2018,3,23,4.428571428571429
garden_tools,2018,3,24,4.777777777777778
garden_tools,2018,3,25,3.3333333333333335
garden_tools,2018,3,26,3.6666666666666665
garden_tools,2018,3,27,4.384615384615385
garden_tools,2018,3,28,4.090909090909091
garden_tools,2018,3,29,4.625
garden_tools,2018,3,30,3.5
garden_tools,2018,3,31,2.6666666666666665
garden_tools,2018,4,1,2.5833333333333335
garden_tools,2018,4,2,4.833333333333333
garden_tools,2018,4,3,4.0
garden_tools,2018,4,4,3.3333333333333335
garden_tools,2018,4,5,4.2
garden_tools,2018,4,6,3.3333333333333335
garden_tools,2018,4,7,3.857142857142857
garden_tools,2018,4,8,4.4
garden_tools,2018,4,9,4.75
garden_tools,2018,4,10,4.571428571428571
garden_tools,2018,4,11,4.5
garden_tools,2018,4,12,4.4
garden_tools,2018,4,13,3.75
garden_tools,2018,4,14,5.0
garden_tools,2018,4,15,4.375
garden_tools,2018,4,16,4.375
garden_tools,2018,4,17,4.052631578947368
garden_tools,2018,4,18,4.375
garden_tools,2018,4,19,4.645161290322581
garden_tools,2018,4,20,3.7142857142857144
garden_tools,2018,4,21,4.0
garden_tools,2018,4,22,4.818181818181818
garden_tools,2018,4,23,3.8461538461538463
garden_tools,2018,4,24,4.25
garden_tools,2018,4,25,3.769230769230769
garden_tools,2018,4,26,4.6
garden_tools,2018,4,27,4.5
garden_tools,2018,4,28,3.142857142857143
garden_tools,2018,4,29,4.0
garden_tools,2018,4,30,4.35
garden_tools,2018,5,1,3.3636363636363638
garden_tools,2018,5,2,3.923076923076923
garden_tools,2018,5,3,4.722222222222222
garden_tools,2018,5,4,4.875
garden_tools,2018,5,5,5.0
garden_tools,2018,5,6,5.0
garden_tools,2018,5,7,4.125
garden_tools,2018,5,8,4.6
garden_tools,2018,5,9,5.0
garden_tools,2018,5,10,4.0
garden_tools,2018,5,11,4.428571428571429
garden_tools,2018,5,12,4.5
garden_tools,2018,5,13,5.0
garden_tools,2018,5,14,4.2
garden_tools,2018,5,15,4.0
garden_tools,2018,5,16,4.6
garden_tools,2018,5,17,4.75
garden_tools,2018,5,18,4.785714285714286
garden_tools,2018,5,19,4.0
garden_tools,2018,5,20,4.625
garden_tools,2018,5,21,5.0
garden_tools,2018,5,22,4.666666666666667
garden_tools,2018,5,23,4.333333333333333
garden_tools,2018,5,24,4.090909090909091
garden_tools,2018,5,25,4.0
garden_tools,2018,5,26,3.3333333333333335
garden_tools,2018,5,27,3.6666666666666665
garden_tools,2018,5,28,4.5
garden_tools,2018,5,29,3.7777777777777777
garden_tools,2018,5,30,2.0
garden_tools,2018,5,31,4.8
garden_tools,2018,6,1,5.0
garden_tools,2018,6,2,4.5
garden_tools,2018,6,3,4.0
garden_tools,2018,6,4,4.833333333333333
garden_tools,2018,6,5,4.909090909090909
garden_tools,2018,6,6,2.8
garden_tools,2018,6,7,3.375
garden_tools,2018,6,8,4.0
garden_tools,2018,6,9,3.6
garden_tools,2018,6,10,4.5
garden_tools,2018,6,11,4.9
garden_tools,2018,6,12,4.5
garden_tools,2018,6,13,4.0
garden_tools,2018,6,14,4.666666666666667
garden_tools,2018,6,15,3.6666666666666665
garden_tools,2018,6,16,4.0
garden_tools,2018,6,17,3.3333333333333335
garden_tools,2018,6,18,3.0
garden_tools,2018,6,19,4.125
garden_tools,2018,6,20,4.555555555555555
garden_tools,2018,6,21,4.5
garden_tools,2018,6,22,4.4
garden_tools,2018,6,23,5.0
garden_tools,2018,6,24,5.0
garden_tools,2018,6,25,4.615384615384615
garden_tools,2018,6,26,4.0
garden_tools,2018,6,27,4.9
garden_tools,2018,6,28,3.0
garden_tools,2018,6,29,4.666666666666667
garden_tools,2018,6,30,4.333333333333333
garden_tools,2018,7,1,4.166666666666667
garden_tools,2018,7,2,5.0
garden_tools,2018,7,3,4.666666666666667
garden_tools,2018,7,4,4.75
garden_tools,2018,7,5,4.363636363636363
garden_tools,2018,7,6,4.5
garden_tools,2018,7,7,5.0
garden_tools,2018,7,8,3.0
garden_tools,2018,7,9,5.0
garden_tools,2018,7,10,3.8
garden_tools,2018,7,12,3.4
garden_tools,2018,7,13,4.666666666666667
garden_tools,2018,7,14,5.0
garden_tools,2018,7,15,4.5
garden_tools,2018,7,16,4.857142857142857
garden_tools,2018,7,17,4.25
garden_tools,2018,7,18,4.5
garden_tools,2018,7,19,3.3333333333333335
garden_tools,2018,7,20,4.6
garden_tools,2018,7,21,4.857142857142857
garden_tools,2018,7,22,5.0
garden_tools,2018,7,23,3.6666666666666665
garden_tools,2018,7,24,4.875
garden_tools,2018,7,25,3.9285714285714284
garden_tools,2018,7,26,4.777777777777778
garden_tools,2018,7,27,4.0
garden_tools,2018,7,28,3.888888888888889
garden_tools,2018,7,29,1.5714285714285714
garden_tools,2018,7,31,4.555555555555555
garden_tools,2018,8,1,4.5
garden_tools,2018,8,2,3.1666666666666665
garden_tools,2018,8,3,4.666666666666667
garden_tools,2018,8,4,3.6666666666666665
garden_tools,2018,8,5,5.0
garden_tools,2018,8,6,4.5
garden_tools,2018,8,7,4.833333333333333
garden_tools,2018,8,8,4.0
garden_tools,2018,8,9,3.142857142857143
garden_tools,2018,8,10,5.0
garden_tools,2018,8,11,5.0
garden_tools,2018,8,12,3.6666666666666665
garden_tools,2018,8,13,4.875
garden_tools,2018,8,14,4.5
garden_tools,2018,8,15,4.166666666666667
garden_tools,2018,8,16,4.25
garden_tools,2018,8,17,3.5
garden_tools,2018,8,18,3.8
garden_tools,2018,8,19,4.5
garden_tools,2018,8,20,5.0
garden_tools,2018,8,21,4.666666666666667
garden_tools,2018,8,22,5.0
garden_tools,2018,8,23,5.0
garden_tools,2018,8,25,4.75
garden_tools,2018,8,27,1.0
health_beauty,2016,9,15,1.0
health_beauty,2016,10,4,2.8
health_beauty,2016,10,5,3.6666666666666665
health_beauty,2016,10,6,2.6666666666666665
health_beauty,2016,10,7,3.8
health_beauty,2016,10,8,4.833333333333333
health_beauty,2016,10,9,4.75
health_beauty,2016,10,10,4.0
health_beauty,2017,1,6,5.0
health_beauty,2017,1,7,5.0
health_beauty,2017,1,9,5.0
health_beauty,2017,1,13,5.0
health_beauty,2017,1,15,2.0
health_beauty,2017,1,16,4.666666666666667
health_beauty,2017,1,17,4.0
health_beauty,2017,1,18,2.0
health_beauty,2017,1,19,4.0
health_beauty,2017,1,20,5.0
health_beauty,2017,1,21,3.0
health_beauty,2017,1,22,3.6666666666666665
health_beauty,2017,1,23,3.857142857142857
health_beauty,2017,1,24,3.6666666666666665
health_beauty,2017,1,25,3.4166666666666665
health_beauty,2017,1,26,4.555555555555555
health_beauty,2017,1,27,4.6
health_beauty,2017,1,28,4.5
health_beauty,2017,1,29,5.0
health_beauty,2017,1,30,4.428571428571429
health_beauty,2017,1,31,4.375
health_beauty,2017,2,1,4.714285714285714
health_beauty,2017,2,2,3.888888888888889
health_beauty,2017,2,3,4.75
health_beauty,2017,2,4,4.0
health_beauty,2017,2,5,4.5
health_beauty,2017,2,6,4.785714285714286
health_beauty,2017,2,7,4.75
health_beauty,2017,2,8,3.75
health_beauty,2017,2,9,4.5
health_beauty,2017,2,10,4.0
health_beauty,2017,2,11,4.666666666666667
health_beauty,2017,2,12,4.666666666666667
health_beauty,2017,2,13,2.8
health_beauty,2017,2,14,5.0
health_beauty,2017,2,15,4.2
health_beauty,2017,2,16,5.0
health_beauty,2017,2,18,4.5
health_beauty,2017,2,19,3.0
health_beauty,2017,2,20,4.111111111111111
health_beauty,2017,2,21,5.0
health_beauty,2017,2,22,4.375
health_beauty,2017,2,23,3.8333333333333335
health_beauty,2017,2,24,4.714285714285714
health_beauty,2017,2,25,4.0
health_beauty,2017,2,26,2.5
health_beauty,2017,2,27,4.0
health_beauty,2017,2,28,4.0
health_beauty,2017,3,1,4.0
health_beauty,2017,3,2,4.0
health_beauty,2017,3,3,5.0
health_beauty,2017,3,4,3.5
health_beauty,2017,3,5,4.8
health_beauty,2017,3,6,4.142857142857143
health_beauty,2017,3,7,4.6
health_beauty,2017,3,8,5.0
health_beauty,2017,3,9,4.888888888888889
health_beauty,2017,3,10,3.888888888888889
health_beauty,2017,3,11,4.2
health_beauty,2017,3,12,4.666666666666667
health_beauty,2017,3,13,3.8
health_beauty,2017,3,14,4.2727272727272725
health_beauty,2017,3,15,4.0
health_beauty,2017,3,16,3.6923076923076925
health_beauty,2017,3,17,5.0
health_beauty,2017,3,18,4.666666666666667
health_beauty,2017,3,19,5.0
health_beauty,2017,3,20,4.444444444444445
health_beauty,2017,3,21,4.428571428571429
health_beauty,2017,3,22,4.111111111111111
health_beauty,2017,3,23,4.384615384615385
health_beauty,2017,3,24,5.0
health_beauty,2017,3,25,4.8
health_beauty,2017,3,26,3.0
health_beauty,2017,3,27,4.625
health_beauty,2017,3,28,4.571428571428571
health_beauty,2017,3,29,4.125
health_beauty,2017,3,30,4.0
health_beauty,2017,3,31,3.857142857142857
health_beauty,2017,4,1,4.714285714285714
health_beauty,2017,4,2,5.0
health_beauty,2017,4,3,4.333333333333333
health_beauty,2017,4,4,4.666666666666667
health_beauty,2017,4,5,3.2
health_beauty,2017,4,6,5.0
health_beauty,2017,4,7,2.5
health_beauty,2017,4,8,3.6
health_beauty,2017,4,9,4.333333333333333
health_beauty,2017,4,10,3.7
health_beauty,2017,4,11,5.0
health_beauty,2017,4,12,3.3333333333333335
health_beauty,2017,4,13,4.6
health_beauty,2017,4,14,3.6666666666666665
health_beauty,2017,4,15,4.5
health_beauty,2017,4,16,5.0
health_beauty,2017,4,17,4.0
health_beauty,2017,4,18,5.0
health_beauty,2017,4,19,3.5714285714285716
health_beauty,2017,4,20,4.285714285714286
health_beauty,2017,4,21,5.0
health_beauty,2017,4,22,4.333333333333333
health_beauty,2017,4,23,4.6
health_beauty,2017,4,24,4.166666666666667
health_beauty,2017,4,25,4.142857142857143
health_beauty,2017,4,26,4.2
health_beauty,2017,4,27,5.0
health_beauty,2017,4,28,2.8333333333333335
health_beauty,2017,4,29,4.888888888888889
health_beauty,2017,4,30,2.8333333333333335
health_beauty,2017,5,1,4.0
health_beauty,2017,5,2,4.1
health_beauty,2017,5,3,3.7777777777777777
health_beauty,2017,5,4,5.0
health_beauty,2017,5,5,3.3636363636363638
health_beauty,2017,5,6,3.857142857142857
health_beauty,2017,5,7,4.666666666666667
health_beauty,2017,5,8,4.5
health_beauty,2017,5,9,2.857142857142857
health_beauty,2017,5,10,4.625
health_beauty,2017,5,11,4.545454545454546
health_beauty,2017,5,12,3.8181818181818183
health_beauty,2017,5,13,4.5
health_beauty,2017,5,14,3.7333333333333334
health_beauty,2017,5,15,4.875
health_beauty,2017,5,16,4.454545454545454
health_beauty,2017,5,17,4.571428571428571
health_beauty,2017,5,18,3.0
health_beauty,2017,5,19,4.142857142857143
health_beauty,2017,5,21,4.545454545454546
health_beauty,2017,5,22,4.055555555555555
health_beauty,2017,5,23,4.875
health_beauty,2017,5,24,4.333333333333333
health_beauty,2017,5,25,4.25
health_beauty,2017,5,26,4.428571428571429
health_beauty,2017,5,27,4.181818181818182
health_beauty,2017,5,28,4.6
health_beauty,2017,5,29,3.7857142857142856
health_beauty,2017,5,30,4.8
health_beauty,2017,5,31,4.333333333333333
health_beauty,2017,6,1,4.357142857142857
health_beauty,2017,6,2,2.8333333333333335
health_beauty,2017,6,3,3.769230769230769
health_beauty,2017,6,4,4.6
health_beauty,2017,6,5,4.666666666666667
health_beauty,2017,6,6,4.5
health_beauty,2017,6,7,4.875
health_beauty,2017,6,8,4.571428571428571
health_beauty,2017,6,9,4.285714285714286
health_beauty,2017,6,10,4.25
health_beauty,2017,6,11,5.0
health_beauty,2017,6,12,4.833333333333333
health_beauty,2017,6,13,3.7777777777777777
health_beauty,2017,6,14,4.333333333333333
health_beauty,2017,6,15,5.0
health_beauty,2017,6,16,4.285714285714286
health_beauty,2017,6,17,3.5555555555555554
health_beauty,2017,6,18,5.0
health_beauty,2017,6,19,4.466666666666667
health_beauty,2017,6,20,4.2727272727272725
health_beauty,2017,6,21,4.666666666666667
health_beauty,2017,6,22,3.7142857142857144
health_beauty,2017,6,23,4.9
health_beauty,2017,6,24,4.4
health_beauty,2017,6,25,3.6666666666666665
health_beauty,2017,6,26,3.5714285714285716
health_beauty,2017,6,27,4.2
health_beauty,2017,6,28,4.333333333333333
health_beauty,2017,6,29,4.25
health_beauty,2017,6,30,5.0
health_beauty,2017,7,1,4.857142857142857
health_beauty,2017,7,2,4.5
health_beauty,2017,7,3,4.5
health_beauty,2017,7,4,4.0
health_beauty,2017,7,5,4.555555555555555
health_beauty,2017,7,6,4.454545454545454
health_beauty,2017,7,7,4.888888888888889
health_beauty,2017,7,8,4.333333333333333
health_beauty,2017,7,9,4.571428571428571
health_beauty,2017,7,10,4.333333333333333
health_beauty,2017,7,11,4.666666666666667
health_beauty,2017,7,12,4.0
health_beauty,2017,7,13,4.375
health_beauty,2017,7,14,4.25
health_beauty,2017,7,15,4.777777777777778
health_beauty,2017,7,16,1.8666666666666667
health_beauty,2017,7,17,3.7777777777777777
health_beauty,2017,7,18,2.75
health_beauty,2017,7,19,4.0
health_beauty,2017,7,20,4.5
health_beauty,2017,7,21,4.571428571428571
health_beauty,2017,7,22,2.8
health_beauty,2017,7,23,4.333333333333333
health_beauty,2017,7,24,3.9
health_beauty,2017,7,25,3.8333333333333335
health_beauty,2017,7,26,4.857142857142857
health_beauty,2017,7,27,4.25
health_beauty,2017,7,28,4.230769230769231
health_beauty,2017,7,29,4.142857142857143
health_beauty,2017,7,30,3.5555555555555554
health_beauty,2017,7,31,3.875
health_beauty,2017,8,1,4.714285714285714
health_beauty,2017,8,2,3.4375
health_beauty,2017,8,3,4.818181818181818
health_beauty,2017,8,4,4.571428571428571
health_beauty,2017,8,5,4.142857142857143
health_beauty,2017,8,6,4.75
health_beauty,2017,8,7,4.428571428571429
health_beauty,2017,8,8,3.142857142857143
health_beauty,2017,8,9,4.666666666666667
health_beauty,2017,8,10,4.411764705882353
health_beauty,2017,8,11,4.25
health_beauty,2017,8,12,4.8
health_beauty,2017,8,13,4.25
health_beauty,2017,8,14,4.375
health_beauty,2017,8,15,4.4375
health_beauty,2017,8,16,4.444444444444445
health_beauty,2017,8,17,4.545454545454546
health_beauty,2017,8,18,3.7142857142857144
health_beauty,2017,8,19,4.4
health_beauty,2017,8,20,4.875
health_beauty,2017,8,21,4.176470588235294
health_beauty,2017,8,22,4.666666666666667
health_beauty,2017,8,23,4.75
health_beauty,2017,8,24,4.545454545454546
health_beauty,2017,8,25,4.25
health_beauty,2017,8,26,4.8
health_beauty,2017,8,27,3.5833333333333335
health_beauty,2017,8,28,4.230769230769231
health_beauty,2017,8,29,4.4
health_beauty,2017,8,30,4.315789473684211
health_beauty,2017,8,31,3.8181818181818183
health_beauty,2017,9,1,4.4375
health_beauty,2017,9,2,4.75
health_beauty,2017,9,3,4.75
health_beauty,2017,9,4,4.066666666666666
health_beauty,2017,9,5,3.8823529411764706
health_beauty,2017,9,6,3.6666666666666665
health_beauty,2017,9,7,4.833333333333333
health_beauty,2017,9,8,4.75
health_beauty,2017,9,9,5.0
health_beauty,2017,9,10,4.3
health_beauty,2017,9,11,4.368421052631579
health_beauty,2017,9,12,3.6666666666666665
health_beauty,2017,9,13,4.277777777777778
health_beauty,2017,9,14,3.9375
health_beauty,2017,9,15,4.571428571428571
health_beauty,2017,9,16,4.0
health_beauty,2017,9,17,3.8461538461538463
health_beauty,2017,9,18,4.285714285714286
health_beauty,2017,9,19,4.7
health_beauty,2017,9,20,4.7272727272727275
health_beauty,2017,9,21,4.333333333333333
health_beauty,2017,9,22,4.7272727272727275
health_beauty,2017,9,23,2.625
health_beauty,2017,9,24,4.076923076923077
health_beauty,2017,9,25,4.214285714285714
health_beauty,2017,9,26,4.294117647058823
health_beauty,2017,9,27,4.333333333333333
health_beauty,2017,9,28,4.052631578947368
health_beauty,2017,9,29,4.8
health_beauty,2017,9,30,4.8
health_beauty,2017,10,1,4.714285714285714
health_beauty,2017,10,2,4.5
health_beauty,2017,10,3,4.5
health_beauty,2017,10,4,4.181818181818182
health_beauty,2017,10,5,3.75
health_beauty,2017,10,6,4.25
health_beauty,2017,10,7,4.125
health_beauty,2017,10,8,4.181818181818182
health_beauty,2017,10,9,4.0
health_beauty,2017,10,10,4.7272727272727275
health_beauty,2017,10,11,4.6875
health_beauty,2017,10,12,4.222222222222222
health_beauty,2017,10,13,4.142857142857143
health_beauty,2017,10,14,5.0
health_beauty,2017,10,15,3.75
health_beauty,2017,10,16,4.181818181818182
health_beauty,2017,10,17,4.384615384615385
health_beauty,2017,10,18,4.571428571428571
health_beauty,2017,10,19,4.3
health_beauty,2017,10,20,3.7142857142857144
health_beauty,2017,10,21,4.071428571428571
health_beauty,2017,10,22,4.615384615384615
health_beauty,2017,10,23,4.0
health_beauty,2017,10,24,4.25
health_beauty,2017,10,25,4.636363636363637
health_beauty,2017,10,26,2.466666666666667
health_beauty,2017,10,27,4.428571428571429
health_beauty,2017,10,28,4.583333333333333
health_beauty,2017,10,29,4.352941176470588
health_beauty,2017,10,30,4.571428571428571
health_beauty,2017,10,31,4.555555555555555
health_beauty,2017,11,1,4.111111111111111
health_beauty,2017,11,2,4.142857142857143
health_beauty,2017,11,3,3.6666666666666665
health_beauty,2017,11,4,4.1
health_beauty,2017,11,5,4.7
health_beauty,2017,11,6,3.142857142857143
health_beauty,2017,11,7,4.25
health_beauty,2017,11,8,4.6
health_beauty,2017,11,9,4.166666666666667
health_beauty,2017,11,10,3.6470588235294117
health_beauty,2017,11,11,4.222222222222222
health_beauty,2017,11,12,3.7777777777777777
health_beauty,2017,11,13,4.375
health_beauty,2017,11,14,4.583333333333333
health_beauty,2017,11,15,4.857142857142857
health_beauty,2017,11,16,4.666666666666667
health_beauty,2017,11,17,3.3636363636363638
health_beauty,2017,11,18,4.583333333333333
health_beauty,2017,11,19,4.833333333333333
health_beauty,2017,11,20,4.071428571428571
health_beauty,2017,11,21,4.5
health_beauty,2017,11,22,4.095238095238095
health_beauty,2017,11,23,4.1923076923076925
health_beauty,2017,11,24,3.8863636363636362
health_beauty,2017,11,25,3.78125
health_beauty,2017,11,26,3.7837837837837838
health_beauty,2017,11,27,4.5
health_beauty,2017,11,28,3.914285714285714
health_beauty,2017,11,29,3.9615384615384617
health_beauty,2017,11,30,4.1923076923076925
health_beauty,2017,12,1,4.0
health_beauty,2017,12,2,3.761904761904762
health_beauty,2017,12,3,3.263157894736842
health_beauty,2017,12,4,3.9615384615384617
health_beauty,2017,12,5,4.2
health_beauty,2017,12,6,4.176470588235294
health_beauty,2017,12,7,4.476190476190476
health_beauty,2017,12,8,4.590909090909091
health_beauty,2017,12,9,4.833333333333333
health_beauty,2017,12,10,4.75
health_beauty,2017,12,11,3.4782608695652173
health_beauty,2017,12,12,4.176470588235294
health_beauty,2017,12,13,4.481481481481482
health_beauty,2017,12,14,4.363636363636363
health_beauty,2017,12,15,4.473684210526316
health_beauty,2017,12,16,4.363636363636363
health_beauty,2017,12,17,3.7857142857142856
health_beauty,2017,12,18,4.230769230769231
health_beauty,2017,12,19,3.526315789473684
health_beauty,2017,12,20,4.153846153846154
health_beauty,2017,12,21,4.1
health_beauty,2017,12,22,4.555555555555555
health_beauty,2017,12,23,4.5
health_beauty,2017,12,24,4.333333333333333
health_beauty,2017,12,25,4.75
health_beauty,2017,12,26,4.444444444444445
health_beauty,2017,12,27,4.6923076923076925
health_beauty,2017,12,28,4.5
health_beauty,2017,12,29,4.222222222222222
health_beauty,2017,12,30,3.5
health_beauty,2017,12,31,4.0
health_beauty,2018,1,1,4.555555555555555
health_beauty,2018,1,2,3.933333333333333
health_beauty,2018,1,3,4.0
health_beauty,2018,1,4,4.045454545454546
health_beauty,2018,1,5,4.444444444444445
health_beauty,2018,1,6,3.466666666666667
health_beauty,2018,1,7,4.5
health_beauty,2018,1,8,4.407407407407407
health_beauty,2018,1,9,4.130434782608695
health_beauty,2018,1,10,4.62962962962963
health_beauty,2018,1,11,4.363636363636363
health_beauty,2018,1,12,3.6
health_beauty,2018,1,13,3.7222222222222223
health_beauty,2018,1,14,4.105263157894737
health_beauty,2018,1,15,4.5
health_beauty,2018,1,16,3.111111111111111
health_beauty,2018,1,17,4.0
health_beauty,2018,1,18,4.0
health_beauty,2018,1,19,4.4
health_beauty,2018,1,20,4.0
health_beauty,2018,1,21,3.4285714285714284
health_beauty,2018,1,22,3.8846153846153846
health_beauty,2018,1,23,4.676470588235294
health_beauty,2018,1,24,4.238095238095238
health_beauty,2018,1,25,4.631578947368421
health_beauty,2018,1,26,3.6842105263157894
health_beauty,2018,1,27,3.9375
health_beauty,2018,1,28,4.0
health_beauty,2018,1,29,4.190476190476191
health_beauty,2018,1,30,4.266666666666667
health_beauty,2018,1,31,4.8
health_beauty,2018,2,1,4.458333333333333
health_beauty,2018,2,2,4.235294117647059
health_beauty,2018,2,3,4.071428571428571
health_beauty,2018,2,4,3.8260869565217392
health_beauty,2018,2,5,4.32
health_beauty,2018,2,6,4.333333333333333
health_beauty,2018,2,7,4.357142857142857
health_beauty,2018,2,8,4.190476190476191
health_beauty,2018,2,9,3.740740740740741
health_beauty,2018,2,10,3.8
health_beauty,2018,2,11,3.6666666666666665
health_beauty,2018,2,12,4.318181818181818
health_beauty,2018,2,13,3.48
health_beauty,2018,2,14,4.461538461538462
health_beauty,2018,2,15,3.4444444444444446
health_beauty,2018,2,16,4.095238095238095
health_beauty,2018,2,17,3.6923076923076925
health_beauty,2018,2,18,3.8181818181818183
health_beauty,2018,2,19,4.8
health_beauty,2018,2,20,4.178571428571429
health_beauty,2018,2,21,4.125
health_beauty,2018,2,22,4.4375
health_beauty,2018,2,23,3.8636363636363638
health_beauty,2018,2,24,4.333333333333333
health_beauty,2018,2,25,4.190476190476191
health_beauty,2018,2,26,3.8125
health_beauty,2018,2,27,3.5588235294117645
health_beauty,2018,2,28,3.6666666666666665
health_beauty,2018,3,1,3.347826086956522
health_beauty,2018,3,2,3.4482758620689653
health_beauty,2018,3,3,3.16
health_beauty,2018,3,4,4.125
health_beauty,2018,3,5,4.217391304347826
health_beauty,2018,3,6,3.36
health_beauty,2018,3,7,3.5652173913043477
health_beauty,2018,3,8,3.8620689655172415
health_beauty,2018,3,9,3.8275862068965516
health_beauty,2018,3,10,3.1578947368421053
health_beauty,2018,3,11,3.130434782608696
health_beauty,2018,3,12,3.3181818181818183
health_beauty,2018,3,13,3.066666666666667
health_beauty,2018,3,14,3.3333333333333335
health_beauty,2018,3,15,3.8846153846153846
health_beauty,2018,3,16,3.9583333333333335
health_beauty,2018,3,17,2.8333333333333335
health_beauty,2018,3,18,3.3846153846153846
health_beauty,2018,3,19,4.166666666666667
health_beauty,2018,3,20,4.024390243902439
health_beauty,2018,3,21,4.083333333333333
health_beauty,2018,3,22,4.0
health_beauty,2018,3,23,4.6923076923076925
health_beauty,2018,3,24,4.75
health_beauty,2018,3,25,4.166666666666667
health_beauty,2018,3,26,4.703703703703703
health_beauty,2018,3,27,4.176470588235294
health_beauty,2018,3,28,3.8333333333333335
health_beauty,2018,3,29,3.526315789473684
health_beauty,2018,3,30,4.0
health_beauty,2018,3,31,3.9
health_beauty,2018,4,1,3.6363636363636362
health_beauty,2018,4,2,4.071428571428571
health_beauty,2018,4,3,4.181818181818182
health_beauty,2018,4,4,3.888888888888889
health_beauty,2018,4,5,4.565217391304348
health_beauty,2018,4,6,4.0
health_beauty,2018,4,7,3.4444444444444446
health_beauty,2018,4,8,4.277777777777778
health_beauty,2018,4,9,4.333333333333333
health_beauty,2018,4,10,3.875
health_beauty,2018,4,11,3.413793103448276
health_beauty,2018,4,12,3.8636363636363638
health_beauty,2018,4,13,4.521739130434782
health_beauty,2018,4,14,3.9444444444444446
health_beauty,2018,4,15,4.357142857142857
health_beauty,2018,4,16,4.206896551724138
health_beauty,2018,4,17,4.285714285714286
health_beauty,2018,4,18,4.2631578947368425
health_beauty,2018,4,19,4.033333333333333
health_beauty,2018,4,20,4.2727272727272725
health_beauty,2018,4,21,4.470588235294118
health_beauty,2018,4,22,4.666666666666667
health_beauty,2018,4,23,4.527777777777778
health_beauty,2018,4,24,4.44
health_beauty,2018,4,25,4.655172413793103
health_beauty,2018,4,26,4.317073170731708
health_beauty,2018,4,27,3.8421052631578947
health_beauty,2018,4,28,4.545454545454546
health_beauty,2018,4,29,3.6
health_beauty,2018,4,30,4.241379310344827
health_beauty,2018,5,1,4.066666666666666
health_beauty,2018,5,2,4.43859649122807
health_beauty,2018,5,3,4.483870967741935
health_beauty,2018,5,4,4.484848484848484
health_beauty,2018,5,5,4.16
health_beauty,2018,5,6,4.0
health_beauty,2018,5,7,4.319148936170213
health_beauty,2018,5,8,4.177777777777778
health_beauty,2018,5,9,4.046511627906977
health_beauty,2018,5,10,4.023809523809524
health_beauty,2018,5,11,3.9696969696969697
health_beauty,2018,5,12,4.214285714285714
health_beauty,2018,5,13,4.375
health_beauty,2018,5,14,4.769230769230769
health_beauty,2018,5,15,4.3428571428571425
health_beauty,2018,5,16,4.483870967741935
health_beauty,2018,5,17,4.64
health_beauty,2018,5,18,4.0
health_beauty,2018,5,19,4.416666666666667
health_beauty,2018,5,20,3.0526315789473686
health_beauty,2018,5,21,4.625
health_beauty,2018,5,22,4.52
health_beauty,2018,5,23,4.363636363636363
health_beauty,2018,5,24,4.5
health_beauty,2018,5,25,4.2727272727272725
health_beauty,2018,5,26,4.8
health_beauty,2018,5,27,4.8
health_beauty,2018,5,28,4.181818181818182
health_beauty,2018,5,29,4.470588235294118
health_beauty,2018,5,30,4.285714285714286
health_beauty,2018,5,31,4.615384615384615
health_beauty,2018,6,1,4.6
health_beauty,2018,6,2,4.647058823529412
health_beauty,2018,6,3,4.576923076923077
health_beauty,2018,6,4,4.619047619047619
health_beauty,2018,6,5,4.178571428571429
health_beauty,2018,6,6,3.9285714285714284
health_beauty,2018,6,7,4.285714285714286
health_beauty,2018,6,8,4.351351351351352
health_beauty,2018,6,9,4.7894736842105265
